gid_0,gid_1,country,outcome,predicted,predicted_error,date
GAB,GAB.1_1,Gabon,mobile_women,93.36513438033724,12.0036604531372,2024-05-01
GAB,GAB.1_1,Gabon,mobile_men,94.70940631336612,8.227879036894146,2024-05-01
GAB,GAB.1_1,Gabon,mobile_fm_ratio,0.984723301616697,0.08789475834334885,2024-05-01
GAB,GAB.1_1,Gabon,internet_women,77.59226439036813,9.631946038396537,2024-05-01
GAB,GAB.1_1,Gabon,internet_men,83.16415699576585,11.15552514518736,2024-05-01
GAB,GAB.1_1,Gabon,internet_fm_ratio,0.9546281861112844,0.14032526308783916,2024-05-01
GAB,GAB.2_1,Gabon,mobile_women,87.39911546551187,11.791204143246862,2024-05-01
GAB,GAB.2_1,Gabon,mobile_men,91.06324093190742,8.174530930799492,2024-05-01
GAB,GAB.2_1,Gabon,mobile_fm_ratio,0.962027017642578,0.09247554850194244,2024-05-01
GAB,GAB.2_1,Gabon,internet_women,59.91565678870619,8.521696004171092,2024-05-01
GAB,GAB.2_1,Gabon,internet_men,71.31803185745052,11.007672046435047,2024-05-01
GAB,GAB.2_1,Gabon,internet_fm_ratio,0.8886962888105436,0.14551577197492568,2024-05-01
GAB,GAB.3_1,Gabon,mobile_women,85.53143645702328,11.669687323727862,2024-05-01
GAB,GAB.3_1,Gabon,mobile_men,89.45494780723764,8.236693945220015,2024-05-01
GAB,GAB.3_1,Gabon,mobile_fm_ratio,0.9722762617861812,0.09087431086525288,2024-05-01
GAB,GAB.3_1,Gabon,internet_women,62.235969970166835,8.695619652544366,2024-05-01
GAB,GAB.3_1,Gabon,internet_men,70.5213264770737,10.808025123998505,2024-05-01
GAB,GAB.3_1,Gabon,internet_fm_ratio,0.8976103040468274,0.14544133495050374,2024-05-01
GAB,GAB.4_1,Gabon,mobile_women,80.72437129355016,11.754158955534944,2024-05-01
GAB,GAB.4_1,Gabon,mobile_men,88.56399663182724,8.303846926066816,2024-05-01
GAB,GAB.4_1,Gabon,mobile_fm_ratio,0.9429777456223386,0.08953710315110518,2024-05-01
GAB,GAB.4_1,Gabon,internet_women,55.98089741708296,8.347923753767567,2024-05-01
GAB,GAB.4_1,Gabon,internet_men,64.49060419163094,10.819244910462473,2024-05-01
GAB,GAB.4_1,Gabon,internet_fm_ratio,0.8961703900758932,0.1450718808283541,2024-05-01
GAB,GAB.5_1,Gabon,mobile_women,77.18231219844412,12.041097470056558,2024-05-01
GAB,GAB.5_1,Gabon,mobile_men,85.0792763108972,8.648594507512973,2024-05-01
GAB,GAB.5_1,Gabon,mobile_fm_ratio,0.9318665227554548,0.11992795137788476,2024-05-01
GAB,GAB.5_1,Gabon,internet_women,51.31730942666896,8.429375144129315,2024-05-01
GAB,GAB.5_1,Gabon,internet_men,62.879473338031985,10.93507501680715,2024-05-01
GAB,GAB.5_1,Gabon,internet_fm_ratio,0.7754879011335052,0.1675475537184341,2024-05-01
GAB,GAB.6_1,Gabon,mobile_women,73.0816049870007,11.2826042518688,2024-05-01
GAB,GAB.6_1,Gabon,mobile_men,84.1320577745543,8.18791318283445,2024-05-01
GAB,GAB.6_1,Gabon,mobile_fm_ratio,0.8847287862828844,0.0980304046350861,2024-05-01
GAB,GAB.6_1,Gabon,internet_women,48.66635638643795,8.148905611478312,2024-05-01
GAB,GAB.6_1,Gabon,internet_men,60.82485942743194,10.49434253419876,2024-05-01
GAB,GAB.6_1,Gabon,internet_fm_ratio,1,0.15666219061016629,2024-05-01
GAB,GAB.7_1,Gabon,mobile_women,81.94941674447196,11.790657921070768,2024-05-01
GAB,GAB.7_1,Gabon,mobile_men,86.12259610267043,8.40128495159751,2024-05-01
GAB,GAB.7_1,Gabon,mobile_fm_ratio,0.9686409568292336,0.10395052679552436,2024-05-01
GAB,GAB.7_1,Gabon,internet_women,52.59153396921577,8.334573652358968,2024-05-01
GAB,GAB.7_1,Gabon,internet_men,64.50015169764876,10.83527138022485,2024-05-01
GAB,GAB.7_1,Gabon,internet_fm_ratio,0.7598991092863773,0.15375067799379,2024-05-01
GAB,GAB.8_1,Gabon,mobile_women,90.1618657547563,11.9630029972504,2024-05-01
GAB,GAB.8_1,Gabon,mobile_men,93.0631481418964,8.215457175445273,2024-05-01
GAB,GAB.8_1,Gabon,mobile_fm_ratio,0.9766045863729697,0.08808050732568723,2024-05-01
GAB,GAB.8_1,Gabon,internet_women,74.29331367962897,9.486296640350108,2024-05-01
GAB,GAB.8_1,Gabon,internet_men,79.58002072086603,11.069990866102742,2024-05-01
GAB,GAB.8_1,Gabon,internet_fm_ratio,1,0.1401455109157869,2024-05-01
GAB,GAB.9_1,Gabon,mobile_women,83.44735629000829,11.679053635543612,2024-05-01
GAB,GAB.9_1,Gabon,mobile_men,88.39981324162876,8.192795024748968,2024-05-01
GAB,GAB.9_1,Gabon,mobile_fm_ratio,0.9642866541740828,0.091436454504279,2024-05-01
GAB,GAB.9_1,Gabon,internet_women,59.20975005788745,8.54981532034944,2024-05-01
GAB,GAB.9_1,Gabon,internet_men,69.22002778024326,10.82031810705764,2024-05-01
GAB,GAB.9_1,Gabon,internet_fm_ratio,0.803394341415987,0.14602915016310783,2024-05-01
GHA,GHA1_2,Ghana,mobile_women,80.70108030139777,10.65422062577359,2024-05-01
GHA,GHA1_2,Ghana,mobile_men,89.96322093063515,8.01334859152796,2024-05-01
GHA,GHA1_2,Ghana,mobile_fm_ratio,0.9634122668703804,0.10287592373624374,2024-05-01
GHA,GHA1_2,Ghana,internet_women,58.111930033877655,8.745527448522791,2024-05-01
GHA,GHA1_2,Ghana,internet_men,68.95314217736775,9.753831328110529,2024-05-01
GHA,GHA1_2,Ghana,internet_fm_ratio,0.768016359761553,0.16025664221445798,2024-05-01
GHA,GHA10_2,Ghana,mobile_women,76.80768730146686,10.694165992603866,2024-05-01
GHA,GHA10_2,Ghana,mobile_men,85.49641303292333,8.025453414629931,2024-05-01
GHA,GHA10_2,Ghana,mobile_fm_ratio,0.9455433734277704,0.10013309243236763,2024-05-01
GHA,GHA10_2,Ghana,internet_women,45.59244938624761,8.169172768447977,2024-05-01
GHA,GHA10_2,Ghana,internet_men,55.35748389556518,9.699180608717128,2024-05-01
GHA,GHA10_2,Ghana,internet_fm_ratio,0.7413682879533071,0.1563114268560205,2024-05-01
GHA,GHA11_2,Ghana,mobile_women,70.82046368811588,10.6304856663673,2024-05-01
GHA,GHA11_2,Ghana,mobile_men,83.66660215554018,7.9770751876514225,2024-05-01
GHA,GHA11_2,Ghana,mobile_fm_ratio,0.8906342320645932,0.10191412951974146,2024-05-01
GHA,GHA11_2,Ghana,internet_women,41.61009293010516,7.996220688109292,2024-05-01
GHA,GHA11_2,Ghana,internet_men,56.42723260596884,9.661654253255913,2024-05-01
GHA,GHA11_2,Ghana,internet_fm_ratio,0.6715888256100494,0.15832640324433545,2024-05-01
GHA,GHA12_2,Ghana,mobile_women,73.04495689241655,10.661036752674596,2024-05-01
GHA,GHA12_2,Ghana,mobile_men,84.49194273482483,7.945109383182436,2024-05-01
GHA,GHA12_2,Ghana,mobile_fm_ratio,0.9098795364837584,0.10207005129984018,2024-05-01
GHA,GHA12_2,Ghana,internet_women,44.44916423654514,8.099306971635443,2024-05-01
GHA,GHA12_2,Ghana,internet_men,58.390584325415894,9.639990868327844,2024-05-01
GHA,GHA12_2,Ghana,internet_fm_ratio,0.7395401038881663,0.15841471933897364,2024-05-01
GHA,GHA13_2,Ghana,mobile_women,70.9871185357086,10.648911029620027,2024-05-01
GHA,GHA13_2,Ghana,mobile_men,84.40253395366523,7.955538311828529,2024-05-01
GHA,GHA13_2,Ghana,mobile_fm_ratio,0.864608411840155,0.09903577298293108,2024-05-01
GHA,GHA13_2,Ghana,internet_women,39.26519253539214,7.605711996180791,2024-05-01
GHA,GHA13_2,Ghana,internet_men,53.278525454644814,9.631800384359256,2024-05-01
GHA,GHA13_2,Ghana,internet_fm_ratio,0.6664927590841573,0.155796243807885,2024-05-01
GHA,GHA14_2,Ghana,mobile_women,76.02675893634634,10.7626016681947,2024-05-01
GHA,GHA14_2,Ghana,mobile_men,86.67398081001623,8.016463775365867,2024-05-01
GHA,GHA14_2,Ghana,mobile_fm_ratio,0.932853495277392,0.10056535829568831,2024-05-01
GHA,GHA14_2,Ghana,internet_women,44.70097887269523,8.136531139593489,2024-05-01
GHA,GHA14_2,Ghana,internet_men,55.78075443297277,9.750207176348844,2024-05-01
GHA,GHA14_2,Ghana,internet_fm_ratio,0.699701539794928,0.15599731990760235,2024-05-01
GHA,GHA15_2,Ghana,mobile_women,82.25997725813734,10.773620490999878,2024-05-01
GHA,GHA15_2,Ghana,mobile_men,90.04504515961767,8.048235162701777,2024-05-01
GHA,GHA15_2,Ghana,mobile_fm_ratio,0.9571642621266347,0.10362409248434692,2024-05-01
GHA,GHA15_2,Ghana,internet_women,56.01320580805128,8.55226964736852,2024-05-01
GHA,GHA15_2,Ghana,internet_men,66.65249925856716,9.817728281868272,2024-05-01
GHA,GHA15_2,Ghana,internet_fm_ratio,0.7750910980998279,0.15936957318347675,2024-05-01
GHA,GHA16_2,Ghana,mobile_women,78.18741989618208,10.68277419468943,2024-05-01
GHA,GHA16_2,Ghana,mobile_men,86.32127838365139,8.048642802639195,2024-05-01
GHA,GHA16_2,Ghana,mobile_fm_ratio,0.9487952466447316,0.10396619047593028,2024-05-01
GHA,GHA16_2,Ghana,internet_women,46.82265223447001,8.125103197821755,2024-05-01
GHA,GHA16_2,Ghana,internet_men,56.11105869223172,9.76315522448666,2024-05-01
GHA,GHA16_2,Ghana,internet_fm_ratio,0.6985493785520948,0.1615085040633081,2024-05-01
GHA,GHA2_2,Ghana,mobile_women,82.16051722078727,11.000757975729943,2024-05-01
GHA,GHA2_2,Ghana,mobile_men,90.33819315180467,8.094884787858865,2024-05-01
GHA,GHA2_2,Ghana,mobile_fm_ratio,0.944101429602947,0.10741208403804516,2024-05-01
GHA,GHA2_2,Ghana,internet_women,56.32477631706671,8.704717991627454,2024-05-01
GHA,GHA2_2,Ghana,internet_men,66.38892197305756,9.97087037018417,2024-05-01
GHA,GHA2_2,Ghana,internet_fm_ratio,0.8097390705589997,0.16119481191081136,2024-05-01
GHA,GHA3_2,Ghana,mobile_women,80.28305400237284,10.68320456141224,2024-05-01
GHA,GHA3_2,Ghana,mobile_men,89.1349002857151,8.024055369586808,2024-05-01
GHA,GHA3_2,Ghana,mobile_fm_ratio,0.9617790428886384,0.10407854563420656,2024-05-01
GHA,GHA3_2,Ghana,internet_women,54.296167016328866,8.508593677141768,2024-05-01
GHA,GHA3_2,Ghana,internet_men,65.75255614461541,9.758865192108033,2024-05-01
GHA,GHA3_2,Ghana,internet_fm_ratio,0.7289645135554534,0.16103835086353704,2024-05-01
GHA,GHA4_2,Ghana,mobile_women,80.81115185632653,10.682911531964356,2024-05-01
GHA,GHA4_2,Ghana,mobile_men,89.05694782305905,8.024055369586808,2024-05-01
GHA,GHA4_2,Ghana,mobile_fm_ratio,0.9598734714662938,0.1040752365190782,2024-05-01
GHA,GHA4_2,Ghana,internet_women,54.41021030807257,8.489137582337758,2024-05-01
GHA,GHA4_2,Ghana,internet_men,65.67528069475352,9.75016279054404,2024-05-01
GHA,GHA4_2,Ghana,internet_fm_ratio,0.7484757810708167,0.16103835086353704,2024-05-01
GHA,GHA5_2,Ghana,mobile_women,78.59089241804685,10.828662833950824,2024-05-01
GHA,GHA5_2,Ghana,mobile_men,89.35308986524691,8.0431882962531,2024-05-01
GHA,GHA5_2,Ghana,mobile_fm_ratio,0.9396859211721416,0.10032035610475414,2024-05-01
GHA,GHA5_2,Ghana,internet_women,53.33700871221599,8.43943437999833,2024-05-01
GHA,GHA5_2,Ghana,internet_men,65.79794856479015,9.854266943231172,2024-05-01
GHA,GHA5_2,Ghana,internet_fm_ratio,0.7637323454568504,0.15531084526867417,2024-05-01
GHA,GHA6_2,Ghana,mobile_women,81.18482329665268,10.873939525354098,2024-05-01
GHA,GHA6_2,Ghana,mobile_men,87.97283660171942,8.051383631834206,2024-05-01
GHA,GHA6_2,Ghana,mobile_fm_ratio,0.944850417737344,0.10309338214769534,2024-05-01
GHA,GHA6_2,Ghana,internet_women,49.636406533257585,8.448860343896051,2024-05-01
GHA,GHA6_2,Ghana,internet_men,57.91610278954329,9.878212477727056,2024-05-01
GHA,GHA6_2,Ghana,internet_fm_ratio,0.7541405518219497,0.1575176933670721,2024-05-01
GHA,GHA7_2,Ghana,mobile_women,87.26728933873932,10.991763923325545,2024-05-01
GHA,GHA7_2,Ghana,mobile_men,94.05244540631294,8.081312330682358,2024-05-01
GHA,GHA7_2,Ghana,mobile_fm_ratio,0.9740561515134648,0.1042177002903058,2024-05-01
GHA,GHA7_2,Ghana,internet_women,68.3187963561312,9.851706770246004,2024-05-01
GHA,GHA7_2,Ghana,internet_men,78.36243242429944,10.341009369744118,2024-05-01
GHA,GHA7_2,Ghana,internet_fm_ratio,0.827491294901699,0.1574211306751451,2024-05-01
GHA,GHA8_2,Ghana,mobile_women,71.35788086640656,10.630641755463804,2024-05-01
GHA,GHA8_2,Ghana,mobile_men,85.07024466557503,7.9770751876514225,2024-05-01
GHA,GHA8_2,Ghana,mobile_fm_ratio,0.8974363558284596,0.10191589219852457,2024-05-01
GHA,GHA8_2,Ghana,internet_women,42.74268840217988,8.017958588270218,2024-05-01
GHA,GHA8_2,Ghana,internet_men,57.28218639832699,9.672395538966734,2024-05-01
GHA,GHA8_2,Ghana,internet_fm_ratio,0.6717933683026067,0.15832640324433545,2024-05-01
GHA,GHA9_2,Ghana,mobile_women,71.6965796213129,10.7084382138383,2024-05-01
GHA,GHA9_2,Ghana,mobile_men,85.28009150022837,7.975994589526613,2024-05-01
GHA,GHA9_2,Ghana,mobile_fm_ratio,0.89197626820297,0.10230871735497248,2024-05-01
GHA,GHA9_2,Ghana,internet_women,43.11492671873304,8.072578392103255,2024-05-01
GHA,GHA9_2,Ghana,internet_men,57.41752031785931,9.705539685361911,2024-05-01
GHA,GHA9_2,Ghana,internet_fm_ratio,0.7052692900384847,0.15790611251993225,2024-05-01
GIN,GIN.1_1,Guinea,mobile_women,65.86649279646099,7.996944083765513,2024-05-01
GIN,GIN.1_1,Guinea,mobile_men,85.31570530382564,7.16294960948057,2024-05-01
GIN,GIN.1_1,Guinea,mobile_fm_ratio,0.7860902309023718,0.0851067610841581,2024-05-01
GIN,GIN.1_1,Guinea,internet_women,26.317496230594152,7.040153373106758,2024-05-01
GIN,GIN.1_1,Guinea,internet_men,39.46988549459552,8.462810352387622,2024-05-01
GIN,GIN.1_1,Guinea,internet_fm_ratio,0.5739797125973962,0.13288077166233994,2024-05-01
GIN,GIN.2_1,Guinea,mobile_women,92.36713741963754,8.04311713629829,2024-05-01
GIN,GIN.2_1,Guinea,mobile_men,98.36975248098308,7.200456440037344,2024-05-01
GIN,GIN.2_1,Guinea,mobile_fm_ratio,0.97725505243162325,0.08964935927494255,2024-05-01
GIN,GIN.2_1,Guinea,internet_women,62.451172929899265,10.544410270055916,2024-05-01
GIN,GIN.2_1,Guinea,internet_men,75.67074242404888,9.811600983600512,2024-05-01
GIN,GIN.2_1,Guinea,internet_fm_ratio,0.7705252637492486,0.1370186164015069,2024-05-01
GIN,GIN.3_1,Guinea,mobile_women,59.45951668766709,7.963600590280128,2024-05-01
GIN,GIN.3_1,Guinea,mobile_men,82.90767394982419,7.152048884191696,2024-05-01
GIN,GIN.3_1,Guinea,mobile_fm_ratio,0.7691204437702792,0.0869633695867082,2024-05-01
GIN,GIN.3_1,Guinea,internet_women,22.69122512809827,6.707039423563243,2024-05-01
GIN,GIN.3_1,Guinea,internet_men,35.938292113180076,8.363576954015748,2024-05-01
GIN,GIN.3_1,Guinea,internet_fm_ratio,0.49061388628028496,0.13461446518894446,2024-05-01
GIN,GIN.4_1,Guinea,mobile_women,66.28271838518576,8.023709419167625,2024-05-01
GIN,GIN.4_1,Guinea,mobile_men,87.28307836306428,7.1601011024336625,2024-05-01
GIN,GIN.4_1,Guinea,mobile_fm_ratio,0.7816282241906932,0.09112823499856196,2024-05-01
GIN,GIN.4_1,Guinea,internet_women,26.387439633810843,6.561147737614365,2024-05-01
GIN,GIN.4_1,Guinea,internet_men,38.77549150492513,8.471678535056745,2024-05-01
GIN,GIN.4_1,Guinea,internet_fm_ratio,0.5292757153412672,0.13822374464025944,2024-05-01
GIN,GIN.5_1,Guinea,mobile_women,66.62206810202277,8.015624318559972,2024-05-01
GIN,GIN.5_1,Guinea,mobile_men,84.82158139371545,7.172790415303277,2024-05-01
GIN,GIN.5_1,Guinea,mobile_fm_ratio,0.7985948202626759,0.08983824508060081,2024-05-01
GIN,GIN.5_1,Guinea,internet_women,26.534707819618976,6.981123707214966,2024-05-01
GIN,GIN.5_1,Guinea,internet_men,37.96788870116652,8.4767353615035,2024-05-01
GIN,GIN.5_1,Guinea,internet_fm_ratio,0.5664317233565357,0.137029331848724,2024-05-01
GIN,GIN.6_1,Guinea,mobile_women,66.48306474202393,7.965636064399994,2024-05-01
GIN,GIN.6_1,Guinea,mobile_men,83.26273483074078,7.179947926364003,2024-05-01
GIN,GIN.6_1,Guinea,mobile_fm_ratio,0.8009415794596827,0.08487297979015312,2024-05-01
GIN,GIN.6_1,Guinea,internet_women,30.767000711570155,7.252839394485895,2024-05-01
GIN,GIN.6_1,Guinea,internet_men,39.99174460636692,8.333921912406874,2024-05-01
GIN,GIN.6_1,Guinea,internet_fm_ratio,0.6076577844626411,0.13463611568764347,2024-05-01
GIN,GIN.7_1,Guinea,mobile_women,69.84963247504342,7.943249709910303,2024-05-01
GIN,GIN.7_1,Guinea,mobile_men,85.18320947479137,7.151312393667235,2024-05-01
GIN,GIN.7_1,Guinea,mobile_fm_ratio,0.841500274004966,0.08046520065983914,2024-05-01
GIN,GIN.7_1,Guinea,internet_women,30.629054827710306,7.273595131267406,2024-05-01
GIN,GIN.7_1,Guinea,internet_men,41.95376040897408,8.396833772991565,2024-05-01
GIN,GIN.7_1,Guinea,internet_fm_ratio,0.576887887601281,0.12988998164989002,2024-05-01
GIN,GIN.8_1,Guinea,mobile_women,59.778905040544544,7.986370668305223,2024-05-01
GIN,GIN.8_1,Guinea,mobile_men,80.03068980027496,7.151308743612159,2024-05-01
GIN,GIN.8_1,Guinea,mobile_fm_ratio,0.7913683030611923,0.08505081215569142,2024-05-01
GIN,GIN.8_1,Guinea,internet_women,26.69739171953104,7.052660711335315,2024-05-01
GIN,GIN.8_1,Guinea,internet_men,36.60329202780761,8.348275118956204,2024-05-01
GIN,GIN.8_1,Guinea,internet_fm_ratio,0.587647662367855,0.1320085191516475,2024-05-01
GMB,GMB.1_1,Gambia,mobile_women,83.85024465443001,9.236329032458316,2024-05-01
GMB,GMB.1_1,Gambia,mobile_men,88.7670437851591,7.887725353190526,2024-05-01
GMB,GMB.1_1,Gambia,mobile_fm_ratio,0.9596095411861514,0.09087722422080274,2024-05-01
GMB,GMB.1_1,Gambia,internet_women,67.59361510632304,9.730227863632583,2024-05-01
GMB,GMB.1_1,Gambia,internet_men,75.34138596330958,10.464228333152995,2024-05-01
GMB,GMB.1_1,Gambia,internet_fm_ratio,0.8851768006934151,0.13497440227909693,2024-05-01
GMB,GMB.2_1,Gambia,mobile_women,57.788419134325544,10.920636891211522,2024-05-01
GMB,GMB.2_1,Gambia,mobile_men,67.0652942922158,9.340638311026757,2024-05-01
GMB,GMB.2_1,Gambia,mobile_fm_ratio,0.823702978375553,0.14555087465790925,2024-05-01
GMB,GMB.2_1,Gambia,internet_women,39.98518931612612,7.411873592931343,2024-05-01
GMB,GMB.2_1,Gambia,internet_men,44.190318690588306,9.870367475982269,2024-05-01
GMB,GMB.2_1,Gambia,internet_fm_ratio,0.7598238630369589,0.1837192662417486,2024-05-01
GMB,GMB.3_1,Gambia,mobile_women,55.93327679732044,8.990333950090523,2024-05-01
GMB,GMB.3_1,Gambia,mobile_men,72.45304673543363,7.7638502842508785,2024-05-01
GMB,GMB.3_1,Gambia,mobile_fm_ratio,0.7750104601567791,0.09261574644386154,2024-05-01
GMB,GMB.3_1,Gambia,internet_women,36.14453804864493,6.138811257089301,2024-05-01
GMB,GMB.3_1,Gambia,internet_men,42.73551395352081,8.879207127102056,2024-05-01
GMB,GMB.3_1,Gambia,internet_fm_ratio,0.6223975199467043,0.13741930507576103,2024-05-01
GMB,GMB.4_1,Gambia,mobile_women,64.18761370826586,9.19078787966665,2024-05-01
GMB,GMB.4_1,Gambia,mobile_men,78.49365130521133,7.822065465258943,2024-05-01
GMB,GMB.4_1,Gambia,mobile_fm_ratio,0.8432524709850343,0.09068490666125244,2024-05-01
GMB,GMB.4_1,Gambia,internet_women,40.33474388926015,6.290053930746079,2024-05-01
GMB,GMB.4_1,Gambia,internet_men,49.20786332784468,9.145676830874937,2024-05-01
GMB,GMB.4_1,Gambia,internet_fm_ratio,0.715085793218758,0.13307792998793982,2024-05-01
GMB,GMB.5_1,Gambia,mobile_women,61.523988895087584,9.218515308566822,2024-05-01
GMB,GMB.5_1,Gambia,mobile_men,74.74459479525716,7.934062494104263,2024-05-01
GMB,GMB.5_1,Gambia,mobile_fm_ratio,0.8223422622088636,0.09743452835735798,2024-05-01
GMB,GMB.5_1,Gambia,internet_women,40.95964124770356,6.2865651462344205,2024-05-01
GMB,GMB.5_1,Gambia,internet_men,45.23548039141533,9.13077858815844,2024-05-01
GMB,GMB.5_1,Gambia,internet_fm_ratio,0.7167455501340716,0.13801285134659497,2024-05-01
GMB,GMB.6_1,Gambia,mobile_women,74.04940322060978,9.318670627629864,2024-05-01
GMB,GMB.6_1,Gambia,mobile_men,83.1568414471434,7.882734739801521,2024-05-01
GMB,GMB.6_1,Gambia,mobile_fm_ratio,0.9166787678188292,0.0935803385419855,2024-05-01
GMB,GMB.6_1,Gambia,internet_women,54.57064032265206,6.936704548653033,2024-05-01
GMB,GMB.6_1,Gambia,internet_men,59.41761514921007,9.459675249404414,2024-05-01
GMB,GMB.6_1,Gambia,internet_fm_ratio,0.8183161500480642,0.13550880444004235,2024-05-01
GNB,GNB.1_1,Guinea-Bissau,mobile_women,60.156742465616546,10.008953839762748,2024-05-01
GNB,GNB.1_1,Guinea-Bissau,mobile_men,78.38611496376129,7.322998337770581,2024-05-01
GNB,GNB.1_1,Guinea-Bissau,mobile_fm_ratio,0.7493419283018977,0.09158861980086189,2024-05-01
GNB,GNB.1_1,Guinea-Bissau,internet_women,25.77051161364211,6.320483761212076,2024-05-01
GNB,GNB.1_1,Guinea-Bissau,internet_men,36.66686110053458,8.116048559938282,2024-05-01
GNB,GNB.1_1,Guinea-Bissau,internet_fm_ratio,0.5311127179290971,0.13607723572913313,2024-05-01
GNB,GNB.2_1,Guinea-Bissau,mobile_women,56.2715844641293,11.651595276345242,2024-05-01
GNB,GNB.2_1,Guinea-Bissau,mobile_men,69.91083320574117,8.557600584656115,2024-05-01
GNB,GNB.2_1,Guinea-Bissau,mobile_fm_ratio,0.805074706061977,0.1495549300686889,2024-05-01
GNB,GNB.2_1,Guinea-Bissau,internet_women,25.51377441832689,6.5569357636218255,2024-05-01
GNB,GNB.2_1,Guinea-Bissau,internet_men,33.03887121511188,8.868460391875988,2024-05-01
GNB,GNB.2_1,Guinea-Bissau,internet_fm_ratio,0.5411605733876556,0.17586049223841332,2024-05-01
GNB,GNB.3_1,Guinea-Bissau,mobile_women,84.7410852306753,10.07940180609737,2024-05-01
GNB,GNB.3_1,Guinea-Bissau,mobile_men,90.1753242696962,7.31468765730588,2024-05-01
GNB,GNB.3_1,Guinea-Bissau,mobile_fm_ratio,0.9415526284429084,0.09612885944241298,2024-05-01
GNB,GNB.3_1,Guinea-Bissau,internet_women,54.92202318565134,9.72307575134683,2024-05-01
GNB,GNB.3_1,Guinea-Bissau,internet_men,69.84338594934864,9.751384775255024,2024-05-01
GNB,GNB.3_1,Guinea-Bissau,internet_fm_ratio,0.7751122171963858,0.13815468563586053,2024-05-01
GNB,GNB.4_1,Guinea-Bissau,mobile_women,55.34008741143374,11.663960293259208,2024-05-01
GNB,GNB.4_1,Guinea-Bissau,mobile_men,61.11986004194285,8.522821957132129,2024-05-01
GNB,GNB.4_1,Guinea-Bissau,mobile_fm_ratio,0.797468136096756,0.15159496274331966,2024-05-01
GNB,GNB.4_1,Guinea-Bissau,internet_women,26.175126096154777,6.638875733831501,2024-05-01
GNB,GNB.4_1,Guinea-Bissau,internet_men,32.612096644695484,8.753739535306357,2024-05-01
GNB,GNB.4_1,Guinea-Bissau,internet_fm_ratio,0.5497252493991955,0.18303224861454048,2024-05-01
GNB,GNB.5_1,Guinea-Bissau,mobile_women,58.56266571671825,10.13881772371267,2024-05-01
GNB,GNB.5_1,Guinea-Bissau,mobile_men,71.2246542845226,7.403436719893469,2024-05-01
GNB,GNB.5_1,Guinea-Bissau,mobile_fm_ratio,0.8290324066347041,0.09409135052469872,2024-05-01
GNB,GNB.5_1,Guinea-Bissau,internet_women,26.231734374804773,6.353261483477054,2024-05-01
GNB,GNB.5_1,Guinea-Bissau,internet_men,35.19314385290473,8.120163522047326,2024-05-01
GNB,GNB.5_1,Guinea-Bissau,internet_fm_ratio,0.5892357696522355,0.13623788166330617,2024-05-01
GNB,GNB.6_1,Guinea-Bissau,mobile_women,59.10304482968329,10.11517235311948,2024-05-01
GNB,GNB.6_1,Guinea-Bissau,mobile_men,76.89510966549373,7.383506244924864,2024-05-01
GNB,GNB.6_1,Guinea-Bissau,mobile_fm_ratio,0.7692796196936882,0.09158040118426168,2024-05-01
GNB,GNB.6_1,Guinea-Bissau,internet_women,23.305459148171405,6.1329247939250555,2024-05-01
GNB,GNB.6_1,Guinea-Bissau,internet_men,33.93861587186529,8.143738830480396,2024-05-01
GNB,GNB.6_1,Guinea-Bissau,internet_fm_ratio,0.4762079491530839,0.13779965033481761,2024-05-01
GNB,GNB.7_1,Guinea-Bissau,mobile_women,53.01465802674354,10.914832643589072,2024-05-01
GNB,GNB.7_1,Guinea-Bissau,mobile_men,66.85775868383585,7.97582574923648,2024-05-01
GNB,GNB.7_1,Guinea-Bissau,mobile_fm_ratio,0.7506774597481571,0.11093077704870093,2024-05-01
GNB,GNB.7_1,Guinea-Bissau,internet_women,25.01531773164404,6.8113774945563454,2024-05-01
GNB,GNB.7_1,Guinea-Bissau,internet_men,31.998035138419223,8.477639203425548,2024-05-01
GNB,GNB.7_1,Guinea-Bissau,internet_fm_ratio,0.43006197734619134,0.15613263020024196,2024-05-01
GNB,GNB.8_1,Guinea-Bissau,mobile_women,53.78465211373352,11.55272720722691,2024-05-01
GNB,GNB.8_1,Guinea-Bissau,mobile_men,65.32384878173671,8.46941576749777,2024-05-01
GNB,GNB.8_1,Guinea-Bissau,mobile_fm_ratio,0.7834144144312339,0.11678504186036152,2024-05-01
GNB,GNB.8_1,Guinea-Bissau,internet_women,28.33897372749129,7.609383569213068,2024-05-01
GNB,GNB.8_1,Guinea-Bissau,internet_men,33.99563551355362,8.766159264980656,2024-05-01
GNB,GNB.8_1,Guinea-Bissau,internet_fm_ratio,0.5908125261555962,0.16326146348362308,2024-05-01
GNB,GNB.9_1,Guinea-Bissau,mobile_women,53.906435385520126,11.812479270517464,2024-05-01
GNB,GNB.9_1,Guinea-Bissau,mobile_men,64.782239300832,8.645077090030055,2024-05-01
GNB,GNB.9_1,Guinea-Bissau,mobile_fm_ratio,0.7009104111581361,0.11952281947132384,2024-05-01
GNB,GNB.9_1,Guinea-Bissau,internet_women,28.187852271091497,7.950046027835825,2024-05-01
GNB,GNB.9_1,Guinea-Bissau,internet_men,33.89525295640607,8.885216680501724,2024-05-01
GNB,GNB.9_1,Guinea-Bissau,internet_fm_ratio,0.5510554207428134,0.16555084228335162,2024-05-01
